Player_ID,Player_Name
webstma01,Marvin Webster
willira01,Ray Williams
willisl01,Sly Williams
bridgju01,Junior Bridgeman
bucknqu01,Quinn Buckner
catchha01,Harvey Catchings
johnsma01,Marques Johnson
laniebo01,Bob Lanier
meyerda01,Dave Meyers
waltoll01,Lloyd Walton
washiri01,Richard Washington
wintebr01,Brian Winters
bantomi01,Mike Bantom
calhoco01,Corky Calhoun
cartero01,Ron Carter
cheniph01,Phil Chenier
davisjo01,Johnny Davis
hassejo01,Joe Hassett
johnsmi01,Mickey Johnson
kuestjo01,John Kuester
mcginge01,George McGinnis
zenoto01,Tony Zeno
douglle01,Leon Douglas
duerote01,Terry Duerod
evansea01,Earl Evans
hamilro01,Roy Hamilton
leero01,Ron Lee
malovst01,Steve Malovic
mcadobo01,Bob McAdoo
mcelrji01,Jim McElroy
moneyer01,Eric Money
robinja01,Jackie Robinson
shumajo01,John Shumate
brownjo01,John Brown
crissch01,Charlie Criss
drewjo01,John Drew
furlote01,Terry Furlow
givenja01,Jack Givens
hawesst01,Steve Hawes
hillar01,Armond Hill
johnsed02,Eddie Johnson
mcmilto01,Tom McMillen
pellosa01,Sam Pellom
roundda01,Dan Roundfield
wilsori01,Rick Wilson
awtrede01,Dennis Awtrey
beshode01,Del Beshore
brownro02,Roger Brown
dietrco01,Coby Dietrick
johnsol01,Ollie Johnson
jonesdw01,Dwight Jones
landsma01,Mark Landsberger
mackol01,Ollie Mack
maysc01,Scott May
mengejo01,John Mengelt
smithsa02,Sam Smith
soberri01,Ricky Sobers
bibbyhe01,Henry Bibby
collido01,Doug Collins
ervinju01,Julius Erving
hollili01,Lionel Hollins
jonesbo01,Bobby Jones
mixst01,Steve Mix
richacl01,Clint Richardson
skinnal01,Al Skinner
spanaji01,Jim Spanarkel
toonebe01,Bernard Toone
boonero01,Ron Boone
byrnema01,Marty Byrnes
choneji01,Jim Chones
haywosp01,Spencer Haywood
hollabr01,Brad Holland
wilkeja01,Jamaal Wilkes
bosweto01,Tom Boswell
ellisbo02,Bo Ellis
garlaga01,Gary Garland
gondrgl01,Glen Gondrezick
hugheki01,Kim Hughes
isselda01,Dan Issel
johnsge03,George Johnson
kramear01,Arvid Kramer
roberan01,Anthony Roberts
rochejo01,John Roche
scottch01,Charlie Scott
thompda01,David Thompson
wilkebo01,Bob Wilkerson
barryri01,Rick Barry
bradlal01,Alonzo Bradley
hendeto01,Tom Henderson
jonesma01,Major Jones
murphca01,Calvin Murphy
paultbi01,Billy Paultz
tomjaru01,Rudy Tomjanovich
whiteru01,Rudy White
abernto01,Tom Abernethy
coughjo01,John Coughran
hillmda01,Darnell Hillman
johnsch02,Cheese Johnson
parkeso01,Sonny Parker
raycl01,Clifford Ray
smithph01,Phil Smith
townsra01,Raymond Townsend
whitejo01,Jo Jo White
wilsobu01,Bubba Wilson
bratzmi01,Mike Bratz
heardga01,Gar Heard
highjo01,Johnny High
kelleri01,Rich Kelley
kramejo01,Joel Kramer
robintr01,Truck Robinson
scottal01,Alvin Scott
westppa01,Paul Westphal
batesbi01,Billy Ray Bates
breweji01,Jim Brewer
brewero01,Ron Brewer
grossbo01,Bob Gross
jeelaab01,Abdul Jeelani
kunneke01,Kevin Kunnert
owensto01,Tom Owens
steella01,Larry Steele
twardda01,Dave Twardzik
basseti01,Tim Bassett
davisha01,Harry Davis
galemi01,Mike Gale
gervige01,George Gervin
griffpa01,Paul Griffin
kenonla01,Larry Kenon
kiffiir01,Irv Kiffin
norrisy01,Sylvester Norris
peckwi01,Wiley Peck
restake01,Kevin Restani
silasja01,James Silas
bristal01,Allan Bristow
calvima01,Mack Calvin
dawkipa01,Paul Dawkins
deanegr01,Greg Deane
gianejo01,John Gianelli
hardyja01,James Hardy
kilpaca01,Carl Kilpatrick
poquebe01,Ben Poquette
smithro01,Robert Smith
wakefan01,Andre Wakefield
willidu01,Duck Williams
boynewi01,Winford Boynes
elliobo01,Bob Elliott
jacksph01,Phil Jackson
johnsge02,George Johnson
jordaed01,Eddie Jordan
newlimi01,Mike Newlin
pheglro01,Roger Phegley
simpsra01,Ralph Simpson
vanbrja01,Jan van Breda Kolff
willijo01,John Williamson
brownfr01,Fred Brown
johnsjo01,John Johnson
lagarto01,Tom LaGarde
sheltlo01,Lonnie Shelton
silaspa01,Paul Silas
walkewa01,Wally Walker
willigu01,Gus Williams
burleto01,Tom Burleson
crosbte01,Terry Crosby
elmorle01,Len Elmore
fordph01,Phil Ford
gerargu01,Gus Gerard
greenmi01,Mike Green
grunfer01,Ernie Grunfeld
kingre01,Reggie King
laceysa01,Sam Lacey
redmoma01,Marlon Redmond
robinbi01,Bill Robinzine
wedmasc01,Scott Wedman
barnema01,Marvin Barnes
bryanjo01,Joe Bryant
carribo01,Bob Carrington
natersw01,Swen Nater
olivejo01,John Olive
pietkst01,Stan Pietkiewicz
taylobr01,Brian Taylor
weathni01,Nick Weatherspoon
wickssi01,Sidney Wicks
willifr01,Freeman Williams
bailegu01,Gus Bailey
behagro01,Ron Behagen
bostola01,Lawrence Boston
dandrbo01,Bob Dandridge
greveke01,Kevin Grevey
hayesel01,Elvin Hayes
kupchmi01,Mitch Kupchak
porteke01,Kevin Porter
unselwe01,Wes Unseld
wrighla01,Larry Wright
alexaga01,Gary Alexander
guidija01,Jay Guidinger
abdelal01,Alaa Abdelnaby
corchch01,Chris Corchiani
earlac01,Acie Earl
harrito01,Tony Harris
lichtto01,Todd Lichti
radjadi01,Dino Radja
wenstma01,Matt Wenstrom
anderer01,Eric Anderson
bonnean01,Anthony Bonner
paddige01,Gerald Paddio
cookan01,Anthony Cook
courtjo01,Joe Courtney
haskisc01,Scott Haskin
willike03,Kenny Williams
liberma01,Marcus Liberty
mooretr01,Tracy Moore
osullda01,Dan O'Sullivan
kesslal01,Alec Kessler
minerha01,Harold Miner
hammige01,Geert Hammink
towerke01,Keith Tower
turneje01,Jeff Turner
edwardo01,Doug Edwards
graceri01,Ricky Grace
grahapa01,Paul Graham
englijo01,Jo Jo English
johnsda01,Dave Johnson
kingst01,Stacey King
edwarbi01,Bill Edwards
greense01,Sean Green
kiddwa01,Warren Kidd
wilsotr01,Trevor Wilson
brookke01,Kevin Brooks
marblro01,Roy Marble
meeda01,Darnell Mee
randama01,Mark Randall
jentch01,Chris Jent
petruri01,Richard Petruška
dempsde01,Dell Demps
grantjo01,Josh Grant
houstby01,Byron Houston
jennike01,Keith Jennings
spencan01,Andre Spencer
davisbr02,Brian Davis
guibean01,Andrés Guibert
jacksst01,Stanley Jackson
maxeyma01,Marlon Maxey
smithch03,Chris Smith
willico01,Corey Williams
martibo01,Bob Martin
spencel01,Elmore Spencer
woodsra01,Randy Woods
burnsev01,Evers Burns
peplomi01,Mike Peplowski
simmoli01,Lionel Simmons
smithla02,LaBradford Smith
hodgedo01,Donald Hodge
mornida01,Darren Morningstar
smithdo03,Doug Smith
whitera01,Randy White
coopedu01,Duane Cooper
henrysk01,Skeeter Henry
mackema01,Malcolm Mackey
mustaje01,Jerrod Mustaf
smithre01,Reggie Smith
thompke01,Kevin Thompson
bondwa01,Walter Bond
gallach01,Chad Gallagher
jamerda01,Dave Jamerson
wrighlu01,Luther Wright
robinru01,Rumeal Robinson
fordal01,Alphonso Ford
kingri01,Rich King
schefst01,Steve Scheffler
benneto01,Tony Bennett
ellisle02,LeRon Ellis
stewala01,Larry Stewart
benneel01,Elmer Bennett
blackja01,James Blackwell
dawsoto01,Tony Dawson
georgta01,Tate George
mobleer01,Eric Mobley
addisra01,Rafael Addison
pritcke01,Kevin Pritchard
bazarse01,Sergei Bazarevich
hovasto01,Tom Hovasse
alstode01,Derrick Alston
harmoje01,Jerome Harmon
tylerbj01,B.J. Tyler
grantgr01,Greg Grant
lorthry01,Ryan Lorthridge
mortodw01,Dwayne Morton
durhapa01,Pat Durham
jonesas01,Askia Jones
smithmi01,Michael Smith
leedo01,Doug Lee
phelpde01,Derrick Phelps
turnehe02,Henry Turner
dumasri02,Richard Dumas
ruffitr01,Trevor Ruffin
swinsaa01,Aaron Swinson
crowdco01,Corey Crowder
nwosuju01,Julius Nwosu
marcisa01,Šarūnas Marčiulionis
hancoda01,Darrin Hancock
suttogr01,Greg Sutton
tuckean01,Anthony Tucker
jordawa01,Walter Jordan
kinchch01,Chad Kinch
kreklwa01,Wayne Kreklow
cartere01,Reggie Carter
scalede01,DeWayne Scales
milledi01,Dick Miller
blackno01,Norman Black
fulleto01,Tony Fuller
herroke01,Keith Herron
johnsle01,Lee Johnson
lawreed01,Edmund Lawrence
robinwa01,Wayne Robinson
colliar01,Art Collins
collido02,Don Collins
sheltcr01,Craig Shelton
lestero01,Ronnie Lester
wilkeja02,James Wilkes
worthsa01,Sam Worthen
davismo01,Monti Davis
cartebu01,Butch Carter
hardyal01,Alan Hardy
jacksto02,Tony Jackson
patrimy01,Myles Patrick
higgske01,Kenny Higgs
hordgce01,Cedrick Hordges
nicksca01,Carl Nicks
rayja01,James Ray
valenro01,Ronnie Valentine
garreca01,Calvin Garrett
stroujo01,John Stroud
brownri01,Rickey Brown
mayfibi01,Bill Mayfield
reidbi01,Billy Reid
romarlo01,Lorenzo Romar
macyky01,Kyle Macy
nilesmi01,Mike Niles
crompge01,Geoff Crompton
harpemi01,Mike Harper
ranseke01,Kelvin Ransey
johnsre01,Reggie Johnson
wileymi01,Michael Wiley
benneme01,Mel Bennett
durenjo01,John Duren
vromabr01,Brett Vroman
wilkije01,Jeff Wilkins
jonesed01,Edgar Jones
moorelo01,Lowes Moore
dorseja01,Jacky Dorsey
sandefr01,Frankie Sanders
whitnha02,Hawkeye Whitney
davisro01,Ron Davis
priceto01,Tony Price
rankwa01,Wally Rank
brittda01,Dave Britton
brownle02,Lewis Brown
mccaran01,Andre McCarter
mccorke01,Keith McCord
terryca01,Carlos Terry
allumda01,Darrell Allums
drollra01,Ralph Drollinger
keacl01,Clarence Kea
lloydsc01,Scott Lloyd
driggna01,Nate Driggers
hamerst01,Steve Hamer
szabobr01,Brett Szabo
carruji01,Jimmy Carruth
marticu01,Cuonzo Martin
allenje01,Jerome Allen
scottbr01,Brent Scott
childra01,Randolph Childress
danilsa01,Sasha Danilović
scottja01,James Scott
boycedo01,Donnie Boyce
steigma01,Matt Steigenga
bradtma01,Mark Bradtke
kingfr01,Frankie King
bookeme01,Melvin Booker
kingji02,Jimmy King
owesra01,Ray Owes
roelo01,Lou Roe
manniri01,Rich Manning
obanned01,Ed O'Bannon
smithst02,Stevin Smith
boneyde01,Dexter Boney
nembhru01,Ruben Nembhard
djordal01,Aleksandar Djordjevic
grayev01,Evric Gray
werdaro01,Robert Werdann
lewisma01,Martin Lewis
flowebr01,Bruce Flowers
hayesst01,Steve Hayes
magleda01,Dave Magley
tillida01,Darren Tillis
bradlch01,Charles Bradley
davismi03,Mike Davis
sheroed01,Ed Sherod
taylovi01,Vince Taylor
bransbr01,Brad Branson
kellocl01,Clark Kellogg
morgagu01,Guy Morgan
slaugjo01,Jose Slaughter
johnsji01,Jim Johnstone
smithji01,Jim Smith
zoetji01,Jim Zoet
edmonke01,Keith Edmonson
macklru01,Rudy Macklin
jackstr01,Tracy Jackson
sprigla01,Larry Spriggs
anderjj01,J.J. Anderson
coopejo01,Joe Cooper
johnscl02,Clay Johnson
anderdw01,Dwight Anderson
williro02,Rob Williams
tayloje01,Jeff Taylor
lloydle01,Lewis Lloyd
willisa02,Sam Williams
pittmch01,Charles Pittman
thirdda01,David Thirdkill
norriau01,Audie Norris
banksge01,Gene Banks
rainsed01,Ed Rains
robinol01,Oliver Robinson
eavesje01,Jerry Eaves
williri01,Rickey Williams
philled01,Eddie Phillips
greigjo01,John Greig
radfoma01,Mark Radford
dennake01,Kenny Dennard
brogaji01,Jim Brogan
dougljo01,John Douglas
woodal01,Al Wood
battoda01,Dave Batton
coxch01,Chubby Cox
kopicjo01,Joe Kopicki
lingest01,Steve Lingenfelter
rulanje01,Jeff Ruland
warribr01,Bryan Warrick
garnebi02,Bill Garnett
thompco01,Corny Thompson
dillami01,Mickey Dillard
bradlal02,Alex Bradley
stacoke01,Kevin Stacom
hagangl01,Glenn Hagan
blumera01,Ray Blume
burkmro01,Roger Burkman
burnsda01,David Burns
dykemcr01,Craig Dykema
mcculjo01,John McCullough
baileca01,Carl Bailey
yonakri01,Rich Yonakor
cattabo01,Bobby Cattage
woodho01,Howard Wood
leero02,Rock Lee
wittsga01,Garry Witts
johnsda02,Darryl Johnson
burroju01,Junior Burrough
claxtch01,Charles Claxton
mundtto01,Todd Mundt
sykesla01,Larry Sykes
bardost01,Steve Bardo
renchte01,Terrence Rencher
nathaho01,Howard Nathan
cvetkra01,Rastko Cvetković
heggsal01,Alvin Heggs
churcro01,Robert Churchwell
braggma01,Marques Bragg
smithch02,Charles Smith
vandelo01,Logan Vander Velden
mcdancl01,Clint McDaniel
ruscost01,Stefano Rusconi
toolsan01,Andy Toolson
glassge01,Gerald Glass
fordsh01,Sherell Ford
lewisce01,Cedric Lewis
webstje01,Jeff Webster
esposvi01,Vincenzo Esposito
whitfdw01,Dwayne Whitfield
bennewi01,Winston Bennett
mortojo01,John Morton
battlke01,Kenny Battle
eddiepa01,Patrick Eddie
mckinca01,Carlton McKinney
quinnbr01,Brian Quinnett
winchke01,Kennard Winchester
blankla01,Lance Blanks
thomach01,Charles Thomas
babicmi01,Miloš Babić
oggal01,Alan Ogg
thompst01,Stephen Thompson
leonaga01,Gary Leonard
maystr01,Travis Mays
monroro01,Rodney Monroe
sandeje01,Jeff Sanders
volkoal01,Alexander Volkov
anslemi01,Michael Ansley
mayesth01,Tharon Mayes
payneke01,Kenny Payne
wiggimi01,Mitchell Wiggins
calipde01,Demetrius Calip
owenske01,Keith Owens
godfrda01,Dan Godfread
turnejo01,John Turner
brownmy01,Myron Brown
copella01,Lanard Copeland
kimblbo01,Bo Kimble
jepsele01,Les Jepsen
howarbr01,Brian Howard
iuzzomi01,Mike Iuzzolino
viannjo01,João Vianna
strotla01,Lamont Strothers
copato01,Tom Copa
ruddde01,Delaney Rudd
petrodr01,Dražen Petrović
huntece01,Cedric Hunter
lynchke01,Kevin Lynch
engliaj01,A.J. English
cofiefr01,Fred Cofield
greenke01,Ken Green
jonesea01,Earl Jones
rowlade01,Derrick Rowland
mccladw01,Dwayne McClain
stanste01,Terence Stansbury
creviro01,Ron Crevier
gibsomi01,Mike Gibson
charllo01,Lorenzo Charles
greenke02,Kenny Green
mosspe01,Perry Moss
stokegr01,Greg Stokes
thomppa01,Paul Thompson
wintevo01,Voise Winters
youngmi01,Michael Young
hendeje01,Jerome Henderson
whitewi01,Willie White
willipe01,Pete Williams
thibepe01,Peter Thibeaux
willigu02,Guy Williams
durrade01,Devin Durrant
fostero01,Rod Foster
gloucge01,Georgi Glouchkov
vanosni01,Nick Vanos
johnske01,Ken Johnson
martibr01,Brian Martin
brittmi01,Mike Brittain
hugheri01,Alfredrick Hughes
josepyv01,Yvon Joseph
stivral01,Alex Stivrins
bryanwa01,Wallace Bryant
keeliha01,Harold Keeling
crossje01,Jeff Cross
jonesoz01,Ozell Jones
thomaji01,Jim Thomas
cookeda01,David Cooke
henryca01,Carl Henry
mccrasc01,Scooter McCray
grangst01,Stewart Granger
singlmc01,McKinley Singleton
hendece01,Cedric Henderson
smithke03,Keith Smith
mcqueco01,Cozell McQueen
schwejo01,John Schweitz
wilsomi01,Michael Wilson
youngpe01,Perry Young
lamplji01,Jim Lampley
smithcl01,Clinton Smith
biniojo01,Joe Binion
martife01,Fernando Martín
rowanro01,Ron Rowan
mckenfo01,Forrest McKenzie
kitchcu01,Curtis Kitchen
jacksmy01,Myron Jackson
nuttde01,Dennis Nutt
johnsst02,Steffond Johnson
poleedw01,Dwayne Polee
douglbr01,Bruce Douglas
wilsoot01,Othell Wilson
webbma01,Marcus Webb
pullaan01,Anthony Pullard
morriis01,Isaiah Morris
newbeme01,Melvin Newbern
wrighho02,Howard Wright
blantri01,Ricky Blanton
jordath01,Thomas Jordan
blackal01,Alex Blackwell
plummga01,Gary Plummer
steveba01,Barry Stevens
vetragu01,Gundars Vētra
kimbrst01,Stan Kimbrough
cambrde01,Dexter Cambridge
curcira01,Radisav Ćurčić
palmewa01,Walter Palmer
othicma01,Matt Othick
irvinby01,Byron Irvin
gravebu01,Butch Graves
clarkca01,Carlos Clark
michela01,Larry Micheaux
edelike01,Kenton Edelin
jacksra01,Ralph Jackson
wilkida01,Dale Wilkinson
rautile01,Leo Rautins
aleksch01,Chuck Aleksinas
schefto01,Tom Scheffler
sapplwa01,Wayne Sappleton
blackco01,Cory Blackwell
sewelto01,Tom Sewell
carteho01,Howard Carter
sittoch01,Charlie Sitton
slubyto01,Tom Sluby
wyndeaj01,A.J. Wynder
kornefr01,Frank Kornet
dinkiby01,Byron Dinkins
thomair01,Irving Thomas
cofferi01,Richard Coffey
ballce01,Cedric Ball
martije01,Jeff Martin
callori01,Rick Calloway
higgimi01,Mike Higgins
grandji01,Jim Grandholm
lockhia01,Ian Lockhart
lettcl01,Clifford Lett
munkch01,Chris Munk
gervide01,Derrick Gervin
leeku01,Kurk Lee
meentsc01,Scott Meents
haffnsc01,Scott Haffner
vocega01,Gary Voce
nixdy01,Dyron Nix
willimi03,Mike Williams
shousde01,Dexter Shouse
bucknst01,Steve Bucknall
mccanme01,Mel McCants
taylole01,Leonard Taylor
brynto01,Torgeir Bryn
edwarja02,Jay Edwards
morrimi01,Mike Morrison
johnsna01,Nate Johnston
leboje01,Jeff Lebo
paspaza01,Žarko Paspalj
brownra01,Raymond Brown
johnser01,Eric Johnson
brundst01,Stanley Brundy
tayloja01,Jay Taylor
doziete01,Terry Dozier
hortoed01,Ed Horton
rothdo01,Doug Roth
garrijo01,John Garris
combsle01,Leroy Combs
kuczebr01,Bruce Kuczenski
austike01,Ken Austin
pinonjo01,John Pinone
crossru01,Russell Cross
piotrto01,Tom Piotrowski
lockhda01,Darrell Lockhart
millebo01,Bob Miller
weidnbr01,Brant Weidner
jonesma02,Mark Jones
